Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,FreqU-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,FreqU-2-Total,U-3-Total,I-3-Total,P-3-Total,I-3-Total,Q-3-Total,PF-3-Total,FreqU-3-Total,P-SigmaA-Total,S-SigmaA-Total,Q-SigmaA-Total
181,  2022/02/24,16:03:01,102,290.812,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.781,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.717,0,3.00E+00,0,0.00E+00,   Error ,60.001,2.00E+00,0.00E+00,0.00E+00
182,  2022/02/24,16:03:02,103,290.807,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,290.798,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,290.712,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
183,  2022/02/24,16:03:03,106,290.806,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.778,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,290.712,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
184,  2022/02/24,16:03:04,103,290.804,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.73,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
185,  2022/02/24,16:03:05,100,290.824,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.789,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.726,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
186,  2022/02/24,16:03:06,107,290.803,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,290.799,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.717,0,3.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
187,  2022/02/24,16:03:07,102,290.825,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,290.795,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.713,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
188,  2022/02/24,16:03:08,102,290.791,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.787,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.729,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
189,  2022/02/24,16:03:09,104,290.813,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.787,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.716,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
190,  2022/02/24,16:03:10,100,290.802,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.801,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.722,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
191,  2022/02/24,16:03:11,101,290.812,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.786,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,290.713,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
192,  2022/02/24,16:03:12,107,290.803,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.792,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.725,0,-2.00E+00,0,0.00E+00,   Error ,60.003,-3.00E+00,0.00E+00,0.00E+00
193,  2022/02/24,16:03:13,101,290.821,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.789,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.725,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
194,  2022/02/24,16:03:14,101,290.803,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.721,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
195,  2022/02/24,16:03:15,109,299.807,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.783,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.678,0,0.00E+00,0,0.00E+00,   Error ,60.003,3.00E+00,0.00E+00,0.00E+00
196,  2022/02/24,16:03:16,101,299.813,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,299.796,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.734,0,-1.00E+00,0,0.00E+00,   Error ,60.003,-2.00E+00,0.00E+00,0.00E+00
197,  2022/02/24,16:03:17,100,299.808,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.721,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
198,  2022/02/24,16:03:18,104,299.8,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.799,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.728,0,1.00E+00,0,0.00E+00,   Error ,60.003,3.00E+00,0.00E+00,0.00E+00
199,  2022/02/24,16:03:19,102,299.802,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.796,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.706,0,-2.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
200,  2022/02/24,16:03:20,103,299.799,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.789,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.723,0,-1.00E+00,0,0.00E+00,   Error ,60.003,1.00E+00,0.00E+00,0.00E+00
201,  2022/02/24,16:03:21,108,299.809,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.794,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.707,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
202,  2022/02/24,16:03:22,102,299.813,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.804,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.711,0,2.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
203,  2022/02/24,16:03:23,101,299.816,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.8,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.722,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
204,  2022/02/24,16:03:24,108,299.82,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.802,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.723,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
205,  2022/02/24,16:03:25,101,299.801,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.802,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.723,0,2.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
206,  2022/02/24,16:03:26,102,299.805,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.793,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.727,0,1.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
207,  2022/02/24,16:03:27,104,299.811,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.809,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.735,0,1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
208,  2022/02/24,16:03:28,101,299.819,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.798,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,299.725,0,-2.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
209,  2022/02/24,16:03:29,102,299.806,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,299.799,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.732,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
210,  2022/02/24,16:03:30,107,299.804,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60,299.8,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.736,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
211,  2022/02/24,16:03:31,100,299.79,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.787,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,299.733,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
212,  2022/02/24,16:03:32,100,299.802,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,299.793,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.731,0,2.00E+00,0,0.00E+00,   Error ,60.003,2.00E+00,0.00E+00,0.00E+00
213,  2022/02/24,16:03:33,106,299.779,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.791,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,299.725,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
214,  2022/02/24,16:03:34,100,299.811,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.779,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,299.722,0,2.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
215,  2022/02/24,16:03:35,102,308.783,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,308.704,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,308.716,0,-2.00E+00,0,0.00E+00,   Error ,60.003,-3.00E+00,0.00E+00,0.00E+00
216,  2022/02/24,16:03:36,108,308.8,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,308.79,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.724,0,2.00E+00,0,0.00E+00,   Error ,60.002,4.00E+00,0.00E+00,0.00E+00
217,  2022/02/24,16:03:37,102,308.804,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,308.794,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,308.726,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
218,  2022/02/24,16:03:38,101,308.811,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.793,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.733,0,1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
219,  2022/02/24,16:03:39,108,308.786,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.777,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,308.728,0,0.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
220,  2022/02/24,16:03:40,101,308.8,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.801,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,308.728,0,3.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
221,  2022/02/24,16:03:41,101,308.784,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.777,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,308.72,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
222,  2022/02/24,16:03:42,104,308.81,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.787,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.717,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
223,  2022/02/24,16:03:43,101,308.798,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.785,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.722,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
224,  2022/02/24,16:03:44,101,308.797,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.78,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,308.701,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
225,  2022/02/24,16:03:45,106,308.804,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.776,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.711,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
226,  2022/02/24,16:03:46,102,308.813,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.79,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.704,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
227,  2022/02/24,16:03:47,101,308.804,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.789,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.711,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
228,  2022/02/24,16:03:48,106,308.809,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.792,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.706,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
229,  2022/02/24,16:03:49,103,308.815,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.774,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.711,0,1.00E+00,0,0.00E+00,   Error ,60.001,1.00E+00,0.00E+00,0.00E+00
230,  2022/02/24,16:03:50,101,308.823,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.001,308.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.715,0,2.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
231,  2022/02/24,16:03:51,107,308.819,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.791,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.726,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
232,  2022/02/24,16:03:52,101,308.809,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.799,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.713,0,-1.00E+00,0,0.00E+00,   Error ,60.001,-3.00E+00,0.00E+00,0.00E+00
233,  2022/02/24,16:03:53,102,308.808,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.791,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,308.722,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
234,  2022/02/24,16:03:54,107,308.814,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,308.805,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,308.719,0,0.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
235,  2022/02/24,16:03:55,101,317.821,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.729,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
236,  2022/02/24,16:03:56,100,317.806,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.795,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.728,0,1.00E+00,0,0.00E+00,   Error ,60.001,3.00E+00,0.00E+00,0.00E+00
237,  2022/02/24,16:03:57,109,317.824,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.801,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.732,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
238,  2022/02/24,16:03:58,100,317.787,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.792,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.722,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
239,  2022/02/24,16:03:59,100,317.819,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.794,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.727,0,3.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
240,  2022/02/24,16:04:00,107,317.781,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.787,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.735,0,0.00E+00,0,0.00E+00,   Error ,60.001,2.00E+00,0.00E+00,0.00E+00
241,  2022/02/24,16:04:01,101,317.796,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.783,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.722,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
242,  2022/02/24,16:04:02,101,317.788,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.796,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.731,0,0.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
243,  2022/02/24,16:04:03,103,317.802,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.774,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.704,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
244,  2022/02/24,16:04:04,101,317.789,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.792,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.723,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
245,  2022/02/24,16:04:05,102,317.814,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.782,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.71,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
246,  2022/02/24,16:04:06,109,317.801,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.792,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.712,0,3.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
247,  2022/02/24,16:04:07,101,317.813,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.789,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.719,0,-1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
248,  2022/02/24,16:04:08,102,317.814,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.781,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.715,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
249,  2022/02/24,16:04:09,113,317.806,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.792,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.715,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
250,  2022/02/24,16:04:10,100,317.801,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.792,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.724,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
251,  2022/02/24,16:04:11,101,317.815,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.797,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.7,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
252,  2022/02/24,16:04:12,103,317.813,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.785,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.003,317.726,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
253,  2022/02/24,16:04:13,103,317.818,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.804,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.717,0,0.00E+00,0,0.00E+00,   Error ,60.003,-1.00E+00,0.00E+00,0.00E+00
254,  2022/02/24,16:04:14,102,317.805,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,317.799,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,317.726,0,-2.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
255,  2022/02/24,16:04:15,108,326.803,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,326.821,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.713,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
256,  2022/02/24,16:04:16,102,326.82,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.799,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.72,0,0.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
257,  2022/02/24,16:04:17,101,326.806,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.792,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.716,0,1.00E+00,0,0.00E+00,   Error ,60.003,2.00E+00,0.00E+00,0.00E+00
258,  2022/02/24,16:04:18,106,326.815,0,-4.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.791,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.728,0,1.00E+00,0,0.00E+00,   Error ,60.001,-4.00E+00,0.00E+00,0.00E+00
259,  2022/02/24,16:04:19,101,326.805,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.793,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.731,0,0.00E+00,0,0.00E+00,   Error ,60.001,2.00E+00,0.00E+00,0.00E+00
260,  2022/02/24,16:04:20,107,326.799,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.772,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.718,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
261,  2022/02/24,16:04:21,107,326.799,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.791,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.726,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
262,  2022/02/24,16:04:22,100,326.8,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,326.796,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.716,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
263,  2022/02/24,16:04:23,102,326.794,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.803,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.716,0,1.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
264,  2022/02/24,16:04:24,106,326.814,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.797,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.727,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
265,  2022/02/24,16:04:25,99,326.778,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.8,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.718,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
266,  2022/02/24,16:04:26,101,326.813,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.789,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.72,0,-2.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
267,  2022/02/24,16:04:27,104,326.798,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.789,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.735,0,3.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
268,  2022/02/24,16:04:28,101,326.8,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.774,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.732,0,-1.00E+00,0,0.00E+00,   Error ,60.003,-1.00E+00,0.00E+00,0.00E+00
269,  2022/02/24,16:04:29,103,326.797,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.791,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.728,0,0.00E+00,0,0.00E+00,   Error ,60.003,-3.00E+00,0.00E+00,0.00E+00
270,  2022/02/24,16:04:30,106,326.796,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.775,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.732,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
271,  2022/02/24,16:04:31,100,326.799,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.774,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.711,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
272,  2022/02/24,16:04:32,100,326.814,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.77,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,326.708,0,1.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
273,  2022/02/24,16:04:33,103,326.776,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.77,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.708,0,3.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
274,  2022/02/24,16:04:34,101,326.809,0,-5.00E+00,0.00E+00,0.00E+00,   Error ,60.002,326.785,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.001,326.717,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
275,  2022/02/24,16:04:35,101,328.79,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.793,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.713,0,1.00E+00,0,0.00E+00,   Error ,60.003,1.00E+00,0.00E+00,0.00E+00
276,  2022/02/24,16:04:36,108,328.808,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.781,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,328.698,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
