Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,Phi-1-Total,FreqU-1-Total,FreqI-1-Total,Uppeak-1-Total,Umpeak-1-Total,Ippeak-1-Total,Impeak-1-Total,CfU-1-Total,CfI-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,Phi-2-Total,FreqU-2-Total,FreqI-2-Total
512,  2022/04/28,10:26:07,751,120.46,8.593,1.04E+03,1.04E+03,-1.64E+01,0.99987,-0.907,60.001,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.432,8.494,1.02E+03,1.02E+03,-1.90E+01,0.99983,-1.063,60.001,60.016
513,  2022/04/28,10:26:08,226,120.445,8.542,1.03E+03,1.03E+03,-1.59E+01,0.99988,-0.885,60.002,60.007,NAN,NAN,NAN,NAN,NAN,NAN,120.373,8.496,1.02E+03,1.02E+03,-2.23E+01,0.99976,-1.249,60.002,60.004
514,  2022/04/28,10:26:08,761,120.412,8.547,1.03E+03,1.03E+03,-1.43E+01,0.9999,-0.796,60.002,60.033,NAN,NAN,NAN,NAN,NAN,NAN,120.368,8.461,1.02E+03,1.02E+03,-2.15E+01,0.99978,-1.21,60.001,59.996
515,  2022/04/28,10:26:09,206,120.423,8.581,1.03E+03,1.03E+03,-1.53E+01,0.99989,-0.85,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.441,8.509,1.02E+03,1.02E+03,-2.28E+01,0.99975,-1.274,60.002,60.02
516,  2022/04/28,10:26:09,751,120.459,8.575,1.03E+03,1.03E+03,-1.52E+01,0.99989,-0.842,60.002,60.024,NAN,NAN,NAN,NAN,NAN,NAN,120.386,8.488,1.02E+03,1.02E+03,-2.19E+01,0.99977,-1.227,60.002,60.037
517,  2022/04/28,10:26:10,208,120.405,8.561,1.03E+03,1.03E+03,-1.47E+01,0.9999,-0.817,60.002,60.008,NAN,NAN,NAN,NAN,NAN,NAN,120.424,8.495,1.02E+03,1.02E+03,-2.03E+01,0.9998,-1.139,60.002,60.02
518,  2022/04/28,10:26:10,751,120.418,8.584,1.03E+03,1.03E+03,-1.63E+01,0.99988,-0.902,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.423,8.508,1.02E+03,1.02E+03,-2.02E+01,0.9998,-1.131,60.002,60.025
519,  2022/04/28,10:26:11,205,120.445,8.603,1.04E+03,1.04E+03,-1.68E+01,0.99987,-0.931,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.348,8.516,1.02E+03,1.02E+03,-2.10E+01,0.99979,-1.174,60.002,60.037
520,  2022/04/28,10:26:11,750,120.415,8.589,1.03E+03,1.03E+03,-1.69E+01,0.99987,-0.935,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.374,8.498,1.02E+03,1.02E+03,-2.07E+01,0.9998,-1.159,60.001,60.017
521,  2022/04/28,10:26:12,207,120.432,8.534,1.03E+03,1.03E+03,-1.34E+01,0.99992,-0.746,60.001,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.443,8.453,1.02E+03,1.02E+03,-2.10E+01,0.99979,-1.181,60.002,60.029
522,  2022/04/28,10:26:12,752,120.419,8.599,1.04E+03,1.04E+03,-1.81E+01,0.99985,-1.003,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.441,8.509,1.02E+03,1.02E+03,-2.19E+01,0.99977,-1.225,60.002,60.016
523,  2022/04/28,10:26:13,205,120.442,8.594,1.03E+03,1.04E+03,-1.62E+01,0.99988,-0.894,60.002,60.021,NAN,NAN,NAN,NAN,NAN,NAN,120.431,8.492,1.02E+03,1.02E+03,-2.03E+01,0.9998,-1.139,60.002,60.016
524,  2022/04/28,10:26:13,750,120.436,8.574,1.03E+03,1.03E+03,-1.34E+01,0.99992,-0.745,60.001,60.025,NAN,NAN,NAN,NAN,NAN,NAN,120.374,8.496,1.02E+03,1.02E+03,-1.96E+01,0.99982,-1.099,59.999,60.028
525,  2022/04/28,10:26:14,204,120.441,8.596,1.04E+03,1.04E+03,-1.72E+01,0.99986,-0.951,60.001,60.017,NAN,NAN,NAN,NAN,NAN,NAN,120.35,8.509,1.02E+03,1.02E+03,-2.28E+01,0.99975,-1.278,60.002,59.995
526,  2022/04/28,10:26:14,750,120.418,8.587,1.03E+03,1.03E+03,-1.51E+01,0.99989,-0.836,60.002,60.029,NAN,NAN,NAN,NAN,NAN,NAN,120.379,8.515,1.02E+03,1.03E+03,-2.10E+01,0.99979,-1.173,60.002,60.003
527,  2022/04/28,10:26:15,206,120.435,8.562,1.03E+03,1.03E+03,-1.63E+01,0.99988,-0.905,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.435,8.479,1.02E+03,1.02E+03,-1.93E+01,0.99982,-1.084,60.001,60.015
528,  2022/04/28,10:26:15,757,120.423,8.588,1.03E+03,1.03E+03,-1.31E+01,0.99992,-0.728,60,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.376,8.497,1.02E+03,1.02E+03,-2.15E+01,0.99978,-1.202,60.001,60.016
529,  2022/04/28,10:26:16,205,120.418,8.565,1.03E+03,1.03E+03,-1.51E+01,0.99989,-0.838,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.432,8.488,1.02E+03,1.02E+03,-2.04E+01,0.9998,-1.146,60.002,60.012
530,  2022/04/28,10:26:16,750,120.45,8.539,1.03E+03,1.03E+03,-1.65E+01,0.99987,-0.92,60.001,60.049,NAN,NAN,NAN,NAN,NAN,NAN,120.406,8.467,1.02E+03,1.02E+03,-2.04E+01,0.9998,-1.149,60.001,60
531,  2022/04/28,10:26:17,206,120.468,8.593,1.04E+03,1.04E+03,-1.60E+01,0.99988,-0.888,60.001,60.017,NAN,NAN,NAN,NAN,NAN,NAN,120.411,8.504,1.02E+03,1.02E+03,-2.21E+01,0.99977,-1.237,60.002,60.012
532,  2022/04/28,10:26:17,752,120.441,8.546,1.03E+03,1.03E+03,-1.63E+01,0.99987,-0.906,60.002,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.359,8.472,1.02E+03,1.02E+03,-2.05E+01,0.9998,-1.15,60.002,60.012
533,  2022/04/28,10:26:18,213,120.414,8.557,1.03E+03,1.03E+03,-1.46E+01,0.9999,-0.814,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,120.394,8.489,1.02E+03,1.02E+03,-1.96E+01,0.99982,-1.097,60.001,60.013
534,  2022/04/28,10:26:18,749,120.455,8.571,1.03E+03,1.03E+03,-1.59E+01,0.99988,-0.884,60.001,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.377,8.473,1.02E+03,1.02E+03,-2.27E+01,0.99975,-1.277,60.001,60.004
535,  2022/04/28,10:26:19,206,120.449,8.582,1.03E+03,1.03E+03,-1.75E+01,0.99986,-0.967,60.002,60.021,NAN,NAN,NAN,NAN,NAN,NAN,120.368,8.492,1.02E+03,1.02E+03,-2.20E+01,0.99977,-1.234,60.002,59.987
536,  2022/04/28,10:26:19,750,120.419,8.575,1.03E+03,1.03E+03,-1.55E+01,0.99989,-0.858,60.001,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.435,8.494,1.02E+03,1.02E+03,-2.12E+01,0.99979,-1.188,60.001,60.007
537,  2022/04/28,10:26:20,207,120.409,8.55,1.03E+03,1.03E+03,-1.56E+01,0.99988,-0.87,60.001,60.008,NAN,NAN,NAN,NAN,NAN,NAN,120.391,8.477,1.02E+03,1.02E+03,-2.00E+01,0.99981,-1.121,60.002,60.012
538,  2022/04/28,10:26:20,760,120.463,8.558,1.03E+03,1.03E+03,-1.54E+01,0.99989,-0.857,60.002,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.413,8.475,1.02E+03,1.02E+03,-2.18E+01,0.99977,-1.221,60.002,60.016
539,  2022/04/28,10:26:21,208,120.417,8.561,1.03E+03,1.03E+03,-1.47E+01,0.9999,-0.818,60.002,59.992,NAN,NAN,NAN,NAN,NAN,NAN,120.376,8.474,1.02E+03,1.02E+03,-2.18E+01,0.99977,-1.222,60.002,60.004
540,  2022/04/28,10:26:21,749,120.451,8.551,1.03E+03,1.03E+03,-1.65E+01,0.99987,-0.919,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.436,8.462,1.02E+03,1.02E+03,-2.40E+01,0.99972,-1.348,60.003,60.02
541,  2022/04/28,10:26:22,206,120.432,8.59,1.03E+03,1.03E+03,-1.71E+01,0.99986,-0.946,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.447,8.494,1.02E+03,1.02E+03,-2.13E+01,0.99978,-1.195,60.002,60.003
542,  2022/04/28,10:26:22,750,120.448,8.553,1.03E+03,1.03E+03,-1.49E+01,0.9999,-0.828,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.395,8.471,1.02E+03,1.02E+03,-2.22E+01,0.99976,-1.247,60.002,60.016
543,  2022/04/28,10:26:23,206,120.422,8.572,1.03E+03,1.03E+03,-1.44E+01,0.9999,-0.801,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,120.363,8.489,1.02E+03,1.02E+03,-2.10E+01,0.99979,-1.176,60.003,60.012
544,  2022/04/28,10:26:23,751,120.419,8.566,1.03E+03,1.03E+03,-1.57E+01,0.99988,-0.871,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.424,8.48,1.02E+03,1.02E+03,-2.25E+01,0.99976,-1.263,60.002,60.012
545,  2022/04/28,10:26:24,227,120.406,8.597,1.04E+03,1.04E+03,-1.47E+01,0.9999,-0.813,60.002,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.434,8.522,1.03E+03,1.03E+03,-2.19E+01,0.99977,-1.224,60.001,60.004
546,  2022/04/28,10:26:24,758,120.45,8.554,1.03E+03,1.03E+03,-1.37E+01,0.99991,-0.759,60.001,60.028,NAN,NAN,NAN,NAN,NAN,NAN,120.411,8.469,1.02E+03,1.02E+03,-2.11E+01,0.99979,-1.188,60.001,60.012
547,  2022/04/28,10:26:25,207,120.451,8.56,1.03E+03,1.03E+03,-1.42E+01,0.9999,-0.79,60.002,59.987,NAN,NAN,NAN,NAN,NAN,NAN,120.361,8.487,1.02E+03,1.02E+03,-2.17E+01,0.99977,-1.216,60.002,60.013
548,  2022/04/28,10:26:25,753,120.451,8.581,1.03E+03,1.03E+03,-1.70E+01,0.99986,-0.944,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,120.362,8.504,1.02E+03,1.02E+03,-2.26E+01,0.99976,-1.266,60.001,60.012
549,  2022/04/28,10:26:26,205,120.411,8.575,1.03E+03,1.03E+03,-1.44E+01,0.9999,-0.797,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.397,8.499,1.02E+03,1.02E+03,-2.27E+01,0.99975,-1.269,60,59.995
550,  2022/04/28,10:26:26,751,120.418,8.554,1.03E+03,1.03E+03,-1.61E+01,0.99988,-0.896,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,120.448,8.502,1.02E+03,1.02E+03,-2.09E+01,0.99979,-1.172,60.002,60.02
551,  2022/04/28,10:26:27,218,120.407,8.608,1.04E+03,1.04E+03,-1.55E+01,0.99989,-0.858,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.399,8.512,1.02E+03,1.02E+03,-2.22E+01,0.99977,-1.24,60.002,60.008
552,  2022/04/28,10:26:27,752,120.419,8.546,1.03E+03,1.03E+03,-1.68E+01,0.99987,-0.933,60,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.367,8.456,1.02E+03,1.02E+03,-2.16E+01,0.99977,-1.218,60.001,60.016
553,  2022/04/28,10:26:28,205,120.455,8.605,1.04E+03,1.04E+03,-1.44E+01,0.9999,-0.799,60.002,59.979,NAN,NAN,NAN,NAN,NAN,NAN,120.43,8.522,1.03E+03,1.03E+03,-2.06E+01,0.9998,-1.151,60.002,60.024
554,  2022/04/28,10:26:28,753,120.431,8.569,1.03E+03,1.03E+03,-1.45E+01,0.9999,-0.806,60.002,60.029,NAN,NAN,NAN,NAN,NAN,NAN,120.364,8.485,1.02E+03,1.02E+03,-2.18E+01,0.99977,-1.222,60.001,60.025
555,  2022/04/28,10:26:29,204,120.44,8.585,1.03E+03,1.03E+03,-1.32E+01,0.99992,-0.731,60.001,59.967,NAN,NAN,NAN,NAN,NAN,NAN,120.444,8.496,1.02E+03,1.02E+03,-2.20E+01,0.99977,-1.233,60.001,60
556,  2022/04/28,10:26:29,753,120.441,8.571,1.03E+03,1.03E+03,-1.53E+01,0.99989,-0.851,60.001,60.017,NAN,NAN,NAN,NAN,NAN,NAN,120.362,8.468,1.02E+03,1.02E+03,-2.06E+01,0.9998,-1.157,60.001,60.015
557,  2022/04/28,10:26:30,204,120.412,8.588,1.03E+03,1.03E+03,-1.62E+01,0.99988,-0.897,60.002,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.353,8.508,1.02E+03,1.02E+03,-2.18E+01,0.99977,-1.221,60.001,59.983
558,  2022/04/28,10:26:30,755,120.442,8.569,1.03E+03,1.03E+03,-1.76E+01,0.99985,-0.976,60.001,60.008,NAN,NAN,NAN,NAN,NAN,NAN,120.423,8.498,1.02E+03,1.02E+03,-2.31E+01,0.99975,-1.291,60.001,60.007
559,  2022/04/28,10:26:31,205,120.433,8.586,1.03E+03,1.03E+03,-1.65E+01,0.99987,-0.912,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,120.339,8.5,1.02E+03,1.02E+03,-2.04E+01,0.9998,-1.141,60.001,59.999
560,  2022/04/28,10:26:31,751,120.407,8.581,1.03E+03,1.03E+03,-1.65E+01,0.99987,-0.915,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.399,8.486,1.02E+03,1.02E+03,-1.99E+01,0.99981,-1.113,60.001,59.999
561,  2022/04/28,10:26:32,204,120.417,8.576,1.03E+03,1.03E+03,-1.54E+01,0.99989,-0.854,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,120.423,8.491,1.02E+03,1.02E+03,-2.10E+01,0.99979,-1.177,60.001,60.008
562,  2022/04/28,10:26:32,750,120.45,8.573,1.03E+03,1.03E+03,-1.46E+01,0.9999,-0.811,60.001,59.986,NAN,NAN,NAN,NAN,NAN,NAN,120.369,8.504,1.02E+03,1.02E+03,-2.32E+01,0.99974,-1.301,60.002,60.012
563,  2022/04/28,10:26:33,211,120.446,8.582,1.03E+03,1.03E+03,-1.70E+01,0.99987,-0.94,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,120.382,8.499,1.02E+03,1.02E+03,-1.91E+01,0.99983,-1.071,60.001,60.033
564,  2022/04/28,10:26:33,775,120.413,8.579,1.03E+03,1.03E+03,-1.52E+01,0.99989,-0.845,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.352,8.5,1.02E+03,1.02E+03,-2.18E+01,0.99977,-1.222,60.002,59.99
565,  2022/04/28,10:26:34,263,120.422,8.53,1.03E+03,1.03E+03,-1.47E+01,0.9999,-0.82,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.375,8.462,1.02E+03,1.02E+03,-2.12E+01,0.99978,-1.195,60.002,59.987
566,  2022/04/28,10:26:34,774,120.417,8.538,1.03E+03,1.03E+03,-1.50E+01,0.99989,-0.836,60.002,60.025,NAN,NAN,NAN,NAN,NAN,NAN,120.445,8.48,1.02E+03,1.02E+03,-2.11E+01,0.99979,-1.185,60.001,60.02
567,  2022/04/28,10:26:35,272,120.443,8.584,1.03E+03,1.03E+03,-1.57E+01,0.99989,-0.868,60.001,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.431,8.511,1.02E+03,1.03E+03,-2.38E+01,0.99973,-1.328,60,60.012
568,  2022/04/28,10:26:35,771,120.439,8.602,1.04E+03,1.04E+03,-1.56E+01,0.99989,-0.865,60.001,59.992,NAN,NAN,NAN,NAN,NAN,NAN,120.345,8.515,1.02E+03,1.02E+03,-2.24E+01,0.99976,-1.253,60.002,60.003
569,  2022/04/28,10:26:36,283,120.429,8.57,1.03E+03,1.03E+03,-1.44E+01,0.9999,-0.8,60.002,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.415,8.485,1.02E+03,1.02E+03,-2.26E+01,0.99975,-1.269,60.002,59.982
570,  2022/04/28,10:26:36,772,120.413,8.574,1.03E+03,1.03E+03,-1.45E+01,0.9999,-0.803,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.414,8.497,1.02E+03,1.02E+03,-2.10E+01,0.99979,-1.177,60.001,60.015
571,  2022/04/28,10:26:37,270,120.399,8.546,1.03E+03,1.03E+03,-1.47E+01,0.9999,-0.82,60.001,60.028,NAN,NAN,NAN,NAN,NAN,NAN,120.363,8.47,1.02E+03,1.02E+03,-2.14E+01,0.99978,-1.203,60.001,60.007
572,  2022/04/28,10:26:37,772,120.422,8.563,1.03E+03,1.03E+03,-1.56E+01,0.99989,-0.869,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.436,8.481,1.02E+03,1.02E+03,-2.19E+01,0.99977,-1.228,60.002,60.003
573,  2022/04/28,10:26:38,272,120.425,8.576,1.03E+03,1.03E+03,-1.39E+01,0.99991,-0.772,60.001,60.028,NAN,NAN,NAN,NAN,NAN,NAN,120.371,8.52,1.03E+03,1.03E+03,-1.96E+01,0.99982,-1.097,60,60.015
574,  2022/04/28,10:26:38,782,120.414,8.6,1.04E+03,1.04E+03,-1.63E+01,0.99988,-0.905,60.002,60.015,NAN,NAN,NAN,NAN,NAN,NAN,120.417,8.498,1.02E+03,1.02E+03,-2.26E+01,0.99976,-1.263,60.002,60.017
575,  2022/04/28,10:26:39,270,120.439,8.581,1.03E+03,1.03E+03,-1.46E+01,0.9999,-0.812,60.002,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.366,8.509,1.02E+03,1.02E+03,-2.15E+01,0.99978,-1.201,60.001,60.003
576,  2022/04/28,10:26:39,770,120.441,8.582,1.03E+03,1.03E+03,-1.54E+01,0.99989,-0.851,60.001,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.352,8.511,1.02E+03,1.02E+03,-2.13E+01,0.99978,-1.192,60,59.979
577,  2022/04/28,10:26:40,270,120.443,8.583,1.03E+03,1.03E+03,-1.55E+01,0.99989,-0.861,60.002,60.017,NAN,NAN,NAN,NAN,NAN,NAN,120.425,8.507,1.02E+03,1.02E+03,-2.17E+01,0.99977,-1.216,60.002,60.007
578,  2022/04/28,10:26:40,769,120.462,8.599,1.04E+03,1.04E+03,-1.54E+01,0.99989,-0.851,60.002,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.367,8.511,1.02E+03,1.02E+03,-2.07E+01,0.99979,-1.16,60.001,60.008
579,  2022/04/28,10:26:41,287,120.416,8.607,1.04E+03,1.04E+03,-1.64E+01,0.99988,-0.906,60.001,60.024,NAN,NAN,NAN,NAN,NAN,NAN,120.36,8.52,1.03E+03,1.03E+03,-2.15E+01,0.99978,-1.2,60,59.991
580,  2022/04/28,10:26:41,771,120.454,9.337,1.12E+03,1.12E+03,-2.63E+01,0.99973,-1.342,60.003,60.108,NAN,NAN,NAN,NAN,NAN,NAN,120.391,9.229,1.11E+03,1.11E+03,-3.09E+01,0.99961,-1.595,60.003,60.074
581,  2022/04/28,10:26:42,270,120.591,12.196,1.47E+03,1.47E+03,-5.97E+01,0.99918,-2.325,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,120.481,12.092,1.46E+03,1.46E+03,-6.48E+01,0.99901,-2.549,60.002,60.02
582,  2022/04/28,10:26:42,772,120.584,12.187,1.47E+03,1.47E+03,-8.24E+01,0.99843,-3.213,60.002,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.496,12.111,1.46E+03,1.46E+03,-8.92E+01,0.99813,-3.505,60.002,60.004
583,  2022/04/28,10:26:43,279,120.548,12.207,1.47E+03,1.47E+03,-1.08E+02,0.99732,-4.198,60.003,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.546,12.088,1.45E+03,1.46E+03,-1.14E+02,0.99696,-4.469,60.001,60.008
584,  2022/04/28,10:26:43,774,120.573,12.219,1.47E+03,1.47E+03,-1.27E+02,0.99627,-4.951,60.003,60.028,NAN,NAN,NAN,NAN,NAN,NAN,120.489,12.1,1.45E+03,1.46E+03,-1.35E+02,0.99573,-5.299,60.002,60.007
585,  2022/04/28,10:26:44,270,120.585,12.219,1.47E+03,1.47E+03,-1.43E+02,0.9953,-5.558,60.001,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.588,12.131,1.46E+03,1.46E+03,-1.49E+02,0.9948,-5.848,60.001,60.008
586,  2022/04/28,10:26:44,773,120.591,12.251,1.47E+03,1.48E+03,-1.59E+02,0.99422,-6.161,60,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.559,12.131,1.45E+03,1.46E+03,-1.63E+02,0.99376,-6.405,60.002,60.012
587,  2022/04/28,10:26:45,278,120.574,12.242,1.47E+03,1.48E+03,-1.70E+02,0.99334,-6.614,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.591,12.135,1.45E+03,1.46E+03,-1.75E+02,0.99279,-6.884,60.001,60.008
588,  2022/04/28,10:26:45,770,120.609,12.265,1.47E+03,1.48E+03,-1.80E+02,0.99254,-7.004,60.002,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.563,12.171,1.46E+03,1.47E+03,-1.86E+02,0.99193,-7.282,60.001,60.004
589,  2022/04/28,10:26:46,269,120.605,12.27,1.47E+03,1.48E+03,-1.89E+02,0.99183,-7.327,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.536,12.182,1.46E+03,1.47E+03,-1.96E+02,0.99103,-7.681,60,60.007
590,  2022/04/28,10:26:46,769,120.602,12.287,1.47E+03,1.48E+03,-2.00E+02,0.99087,-7.75,60.001,60.008,NAN,NAN,NAN,NAN,NAN,NAN,120.482,12.174,1.45E+03,1.47E+03,-2.05E+02,0.99022,-8.018,60.002,60.008
591,  2022/04/28,10:26:47,269,120.608,12.275,1.47E+03,1.48E+03,-2.05E+02,0.99039,-7.949,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.539,12.192,1.45E+03,1.47E+03,-2.10E+02,0.98975,-8.212,59.998,60.004
592,  2022/04/28,10:26:47,769,120.603,12.281,1.47E+03,1.48E+03,-2.10E+02,0.98991,-8.147,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,120.526,12.207,1.46E+03,1.47E+03,-2.16E+02,0.98919,-8.433,60.001,60.016
593,  2022/04/28,10:26:48,269,120.612,12.289,1.47E+03,1.48E+03,-2.15E+02,0.98946,-8.326,60.001,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.517,12.198,1.45E+03,1.47E+03,-2.23E+02,0.98838,-8.741,60.002,60.007
594,  2022/04/28,10:26:48,768,120.572,12.293,1.47E+03,1.48E+03,-2.18E+02,0.9891,-8.469,60.002,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.562,12.212,1.46E+03,1.47E+03,-2.25E+02,0.98822,-8.804,59.999,60.012
595,  2022/04/28,10:26:49,269,120.618,12.279,1.46E+03,1.48E+03,-2.20E+02,0.98895,-8.526,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,120.563,12.209,1.45E+03,1.47E+03,-2.26E+02,0.98818,-8.819,59.999,59.996
596,  2022/04/28,10:26:49,769,120.584,12.287,1.46E+03,1.48E+03,-2.27E+02,0.98822,-8.804,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.498,12.212,1.45E+03,1.47E+03,-2.33E+02,0.98743,-9.094,60.001,60.012
597,  2022/04/28,10:26:50,270,120.568,12.3,1.47E+03,1.48E+03,-2.23E+02,0.98861,-8.657,60.002,60.021,NAN,NAN,NAN,NAN,NAN,NAN,120.543,12.2,1.45E+03,1.47E+03,-2.31E+02,0.9876,-9.031,60.002,60.007
598,  2022/04/28,10:26:50,769,120.588,12.319,1.47E+03,1.49E+03,-2.32E+02,0.98779,-8.964,60.002,60.008,NAN,NAN,NAN,NAN,NAN,NAN,120.584,12.209,1.45E+03,1.47E+03,-2.37E+02,0.98701,-9.245,60,60.004
599,  2022/04/28,10:26:51,273,120.599,12.291,1.46E+03,1.48E+03,-2.32E+02,0.98771,-8.994,60.001,60.012,NAN,NAN,NAN,NAN,NAN,NAN,120.513,12.212,1.45E+03,1.47E+03,-2.37E+02,0.987,-9.25,60,59.996
600,  2022/04/28,10:26:51,774,120.571,12.316,1.47E+03,1.48E+03,-2.29E+02,0.98799,-8.889,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.577,12.227,1.46E+03,1.47E+03,-2.35E+02,0.98721,-9.173,59.999,60.015
601,  2022/04/28,10:26:52,269,120.561,12.308,1.47E+03,1.48E+03,-2.35E+02,0.98741,-9.1,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.53,12.217,1.45E+03,1.47E+03,-2.41E+02,0.98647,-9.435,60,60.012
602,  2022/04/28,10:26:52,769,120.612,12.332,1.47E+03,1.49E+03,-2.37E+02,0.98727,-9.152,60.001,60.011,NAN,NAN,NAN,NAN,NAN,NAN,120.559,12.208,1.45E+03,1.47E+03,-2.42E+02,0.98642,-9.453,60.001,60.004
603,  2022/04/28,10:26:53,268,120.608,12.307,1.47E+03,1.48E+03,-2.36E+02,0.98731,-9.137,60.001,60.016,NAN,NAN,NAN,NAN,NAN,NAN,120.534,12.222,1.45E+03,1.47E+03,-2.42E+02,0.98639,-9.463,59.998,60.012
604,  2022/04/28,10:26:53,769,120.595,12.326,1.47E+03,1.49E+03,-2.35E+02,0.98747,-9.081,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.485,12.226,1.45E+03,1.47E+03,-2.42E+02,0.98647,-9.437,60.001,60.019
605,  2022/04/28,10:26:54,269,120.57,12.308,1.47E+03,1.48E+03,-2.35E+02,0.98739,-9.108,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,120.511,12.218,1.45E+03,1.47E+03,-2.40E+02,0.98663,-9.379,60,60.007
606,  2022/04/28,10:26:54,769,120.549,12.313,1.47E+03,1.48E+03,-2.33E+02,0.9876,-9.034,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.543,12.24,1.46E+03,1.48E+03,-2.42E+02,0.98644,-9.445,60,59.996
607,  2022/04/28,10:26:55,269,120.594,12.328,1.47E+03,1.49E+03,-2.39E+02,0.98698,-9.257,60.001,60.015,NAN,NAN,NAN,NAN,NAN,NAN,120.538,12.224,1.45E+03,1.47E+03,-2.47E+02,0.98585,-9.65,59.998,60.008
608,  2022/04/28,10:26:55,769,120.616,12.327,1.47E+03,1.49E+03,-2.39E+02,0.98702,-9.243,59.999,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.526,12.237,1.45E+03,1.47E+03,-2.47E+02,0.98594,-9.62,60.001,60.004
609,  2022/04/28,10:26:56,269,120.583,12.318,1.47E+03,1.49E+03,-2.39E+02,0.98703,-9.239,60.001,60.02,NAN,NAN,NAN,NAN,NAN,NAN,120.504,12.22,1.45E+03,1.47E+03,-2.45E+02,0.98606,-9.579,60.002,60.007
610,  2022/04/28,10:26:56,771,120.559,12.319,1.47E+03,1.49E+03,-2.37E+02,0.98723,-9.166,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.516,12.235,1.45E+03,1.47E+03,-2.47E+02,0.98591,-9.628,59.999,60.003
611,  2022/04/28,10:26:57,274,120.555,12.312,1.46E+03,1.48E+03,-2.41E+02,0.98674,-9.341,60.001,60.005,NAN,NAN,NAN,NAN,NAN,NAN,120.568,12.224,1.45E+03,1.47E+03,-2.47E+02,0.98583,-9.657,60,59.999
